employee_id,name,age,department,gender,salary,joining_year,performance_score,city
8258,Employee_7257,42.0,Marketing,M,99726.0,2006,5.1,Pune
4290,Employee_3289,37.0,Operations,male,119100.0,2022,7.6,Mumbai
8153,Employee_7152,46.0,HR,Male,111776.0,2022,7.9,Delhi
10169,Employee_9168,33.0,Operations,female,49504.0,2016,9.5,Hyderabad
4191,Employee_3190,53.0,Finance,MALE,39144.0,2014,8.5,Mumbai
7444,Employee_6443,56.0,Operations,M,139796.0,2019,5.5,Pune
8633,Employee_7632,38.0,Sales,F,102025.0,2008,7.1,Delhi
2052,Employee_1051,43.0,Operations,MALE,94669.0,2005,6.0,Kolkata
5070,Employee_4069,46.0,Finance,M,48643.0,2006,8.9,Pune
7674,Employee_6673,38.0,Marketing,Male,112731.0,2005,7.8,Pune
7158,Employee_6157,28.0,IT,FEMALE,118373.0,2021,,Hyderabad
1273,Employee_272,53.0,Finance,FEMALE,74016.0,2009,6.7,Chennai
3043,Employee_2042,36.0,Operations,F,118534.0,2013,6.7,Mumbai
5764,Employee_4763,28.0,Finance,F,125675.0,2022,5.2,Pune
6518,Employee_5517,56.0,Finance,male,33846.0,2013,8.1,Chennai
8077,Employee_7076,30.0,Operations,F,78556.0,2011,6.7,Hyderabad
8795,Employee_7794,34.0,HR,Male,44849.0,2012,6.4,Chennai
2087,Employee_1086,30.0,Marketing,male,58134.0,2014,9.7,Delhi
7434,Employee_6433,23.0,Operations,M,104922.0,2019,8.7,Mumbai
8040,Employee_7039,29.0,Sales,F,106752.0,2017,,Pune
7067,Employee_6066,39.0,IT,male,34234.0,2014,5.5,Mumbai
8406,Employee_7405,-1.0,Marketing,female,61518.0,2012,5.3,Bangalore
5323,Employee_4322,52.0,Operations,MALE,60034.0,2019,6.9,Bangalore
10201,Employee_9200,52.0,Finance,MALE,141709.0,2012,6.4,Pune
9380,Employee_8379,47.0,Marketing,Male,120650.0,2011,7.2,Delhi
7210,Employee_6209,44.0,HR,female,46550.0,2017,8.0,Hyderabad
9210,Employee_8209,23.0,HR,F,48356.0,2006,9.7,Bangalore
6684,Employee_5683,53.0,Operations,Male,90112.0,2009,5.9,Hyderabad
7849,Employee_6848,47.0,Finance,Male,73388.0,2005,7.8,Chennai
5710,Employee_4709,36.0,IT,Male,48642.0,2009,5.0,Hyderabad
9019,Employee_8018,44.0,Sales,Female,48793.0,2006,5.9,Kolkata
9704,Employee_8703,23.0,Finance,F,75110.0,2017,5.8,Bangalore
7244,Employee_6243,23.0,Operations,female,62337.0,2015,7.4,Delhi
9780,Employee_8779,43.0,IT,M,135068.0,2009,9.3,Hyderabad
4479,Employee_3478,25.0,Marketing,male,110350.0,2005,8.3,Pune
8880,Employee_7879,47.0,Finance,F,51237.0,2014,5.5,Delhi
4925,Employee_3924,36.0,IT,female,143254.0,2022,6.7,Chennai
2749,Employee_1748,48.0,IT,M,134149.0,2012,5.5,Kolkata
1733,Employee_732,51.0,HR,M,101439.0,2017,7.8,Kolkata
3554,Employee_2553,42.0,Operations,FEMALE,58063.0,2016,6.0,Pune
8146,Employee_7145,46.0,Finance,Male,119547.0,2010,8.9,Delhi
6917,Employee_5916,30.0,Marketing,male,40556.0,2013,8.8,Kolkata
3663,Employee_2662,47.0,HR,Male,85120.0,2019,6.8,Pune
7033,Employee_6032,55.0,HR,MALE,63623.0,2005,6.2,Chennai
7689,Employee_6688,23.0,Marketing,FEMALE,,2011,5.9,Hyderabad
4114,Employee_3113,26.0,Operations,male,35230.0,2021,8.0,Delhi
4304,Employee_3303,42.0,Sales,Male,136272.0,2019,7.0,Pune
2345,Employee_1344,25.0,HR,female,69860.0,2009,8.1,Hyderabad
10242,Employee_9241,56.0,Finance,F,138813.0,2008,8.6,Kolkata
2691,Employee_1690,0.0,HR,Male,128901.0,2022,7.6,Chennai
8071,Employee_7070,53.0,Sales,female,126849.0,2011,6.4,Bangalore
7017,Employee_6016,41.0,Sales,Male,139137.0,2018,,
6049,Employee_5048,22.0,HR,M,106369.0,2023,6.7,Chennai
6598,Employee_5597,-1.0,Operations,female,53553.0,2020,9.0,Delhi
4309,Employee_3308,45.0,Marketing,female,96904.0,2016,6.4,Chennai
2505,Employee_1504,25.0,Operations,MALE,54440.0,2022,9.5,Chennai
2807,Employee_1806,29.0,Sales,Female,148899.0,2005,6.0,Mumbai
9924,Employee_8923,-10.0,HR,Male,105969.0,2014,9.8,Delhi
6962,Employee_5961,30.0,IT,FEMALE,129209.0,2006,6.3,Kolkata
4792,Employee_3791,36.0,Finance,Female,64320.0,2021,9.2,Bangalore
6218,Employee_5217,36.0,Marketing,F,103830.0,2007,6.8,Mumbai
3539,Employee_2538,56.0,Operations,Male,37771.0,2016,6.5,Hyderabad
9117,Employee_8116,38.0,HR,female,100037.0,2008,6.7,Bangalore
9484,Employee_8483,46.0,Sales,MALE,107043.0,2013,8.9,Mumbai
10968,Employee_9967,31.0,Finance,M,121331.0,2016,8.1,Pune
7238,Employee_6237,52.0,HR,male,100938.0,2011,8.1,Bangalore
10239,Employee_9238,32.0,IT,Male,141463.0,2017,5.8,Delhi
2849,Employee_1848,39.0,Sales,MALE,141761.0,2005,8.1,Pune
5513,Employee_4512,37.0,Sales,male,58949.0,2016,5.1,Pune
3432,Employee_2431,47.0,Sales,FEMALE,98197.0,2012,9.9,Delhi
5661,Employee_4660,44.0,Marketing,male,65980.0,2013,8.6,
8548,Employee_7547,31.0,Finance,Male,37913.0,2021,7.4,Delhi
7195,Employee_6194,49.0,Finance,M,141141.0,2006,7.3,Chennai
10850,Employee_9849,56.0,Marketing,Female,75169.0,2007,6.3,Pune
1143,Employee_142,54.0,Finance,Female,120688.0,2014,5.5,Bangalore
6122,Employee_5121,39.0,Finance,M,64608.0,2013,5.8,Chennai
7139,Employee_6138,41.0,Sales,male,143682.0,2022,6.8,Delhi
6291,Employee_5290,27.0,Operations,F,33413.0,2023,6.4,Chennai
7772,Employee_6771,44.0,Operations,female,97475.0,2023,8.7,Bangalore
4410,Employee_3409,39.0,Sales,female,114727.0,2011,5.3,Hyderabad
2118,Employee_1117,46.0,Operations,MALE,129649.0,2018,5.2,Kolkata
2757,Employee_1756,40.0,HR,Male,51485.0,2017,5.8,Bangalore
1498,Employee_497,24.0,Marketing,F,127660.0,2015,6.5,Pune
9158,Employee_8157,32.0,Sales,Female,109068.0,2014,6.7,Bangalore
1871,Employee_870,26.0,Sales,Female,77346.0,2022,7.3,Chennai
4358,Employee_3357,33.0,Marketing,FEMALE,83270.0,2019,9.6,Kolkata
1913,Employee_912,32.0,Marketing,male,110166.0,2017,9.7,Bangalore
1722,Employee_721,40.0,Finance,Female,47801.0,2022,5.2,Delhi
3806,Employee_2805,53.0,IT,Male,125595.0,2020,9.5,Pune
4173,Employee_3172,49.0,Marketing,male,62740.0,2021,6.5,Kolkata
1887,Employee_886,25.0,Sales,MALE,138447.0,2023,8.3,Mumbai
2122,Employee_1121,47.0,HR,F,124022.0,2012,,Hyderabad
8306,Employee_7305,23.0,Marketing,female,78731.0,2017,8.6,Hyderabad
10661,Employee_9660,38.0,Operations,M,117332.0,2023,8.5,Hyderabad
2521,Employee_1520,42.0,IT,M,55147.0,2016,8.0,Kolkata
10218,Employee_9217,40.0,HR,male,70652.0,2021,9.3,Delhi
3747,Employee_2746,22.0,Marketing,FEMALE,94143.0,2010,7.5,Kolkata
7290,Employee_6289,50.0,Operations,MALE,95107.0,2016,,Pune
8585,Employee_7584,57.0,Finance,Female,131433.0,2019,7.7,Hyderabad
1315,Employee_314,43.0,Finance,Male,142315.0,2018,9.8,Chennai
2800,Employee_1799,34.0,IT,F,129132.0,2009,5.4,Pune
1328,Employee_327,34.0,Marketing,Female,132335.0,2017,8.4,Chennai
9288,Employee_8287,37.0,Operations,F,49951.0,2007,10.0,Bangalore
5205,Employee_4204,27.0,Finance,M,85387.0,2015,8.3,Mumbai
6448,Employee_5447,49.0,Marketing,male,143538.0,2015,7.5,Hyderabad
4130,Employee_3129,32.0,Sales,F,33423.0,2005,5.0,Bangalore
8606,Employee_7605,25.0,Finance,FEMALE,43303.0,2011,7.8,Kolkata
8470,Employee_7469,42.0,Operations,F,38747.0,2017,7.7,Kolkata
4969,Employee_3968,53.0,IT,F,80139.0,2022,7.6,Hyderabad
10900,Employee_9899,52.0,Operations,MALE,43696.0,2011,9.9,Bangalore
9822,Employee_8821,33.0,Operations,Male,138447.0,2019,8.3,Kolkata
2974,Employee_1973,43.0,Sales,Female,136716.0,2017,8.5,Mumbai
1337,Employee_336,30.0,Finance,F,95651.0,2015,7.6,Kolkata
3765,Employee_2764,38.0,Finance,Female,77278.0,2005,,Chennai
9337,Employee_8336,40.0,Sales,Female,33851.0,2015,8.9,Hyderabad
1276,Employee_275,24.0,Marketing,MALE,97733.0,2009,9.7,Pune
3986,Employee_2985,23.0,IT,M,103424.0,2006,8.8,Chennai
7261,Employee_6260,42.0,IT,female,109044.0,2022,8.8,Kolkata
10693,Employee_9692,23.0,IT,Female,60993.0,2005,9.1,Kolkata
4478,Employee_3477,22.0,Marketing,FEMALE,37076.0,2016,9.2,Kolkata
6818,Employee_5817,39.0,Operations,F,76678.0,2022,6.2,Pune
4559,Employee_3558,42.0,Sales,MALE,75311.0,2020,5.2,Kolkata
3810,Employee_2809,26.0,Finance,FEMALE,,2007,6.5,Hyderabad
10574,Employee_9573,50.0,Finance,MALE,48772.0,2022,9.7,Delhi
5862,Employee_4861,30.0,Finance,female,42268.0,2012,7.0,Bangalore
8305,Employee_7304,34.0,HR,male,,2015,5.3,Mumbai
6247,Employee_5246,41.0,Finance,FEMALE,44060.0,2021,7.6,Bangalore
4417,Employee_3416,23.0,Operations,FEMALE,,2015,7.4,Mumbai
1308,Employee_307,49.0,Finance,F,125833.0,2021,8.0,Chennai
4909,Employee_3908,47.0,Operations,M,137988.0,2015,6.1,Bangalore
8816,Employee_7815,29.0,Marketing,FEMALE,45958.0,2019,6.9,Kolkata
1349,Employee_348,24.0,HR,F,131837.0,2022,8.2,Delhi
1827,Employee_826,38.0,Sales,F,48456.0,2010,6.3,Hyderabad
6297,Employee_5296,39.0,Sales,MALE,37386.0,2020,6.5,Chennai
10979,Employee_9978,28.0,Marketing,MALE,41085.0,2013,6.5,Bangalore
5483,Employee_4482,26.0,Finance,male,34509.0,2012,8.5,Hyderabad
3817,Employee_2816,43.0,Finance,F,98897.0,2007,8.1,Chennai
4683,Employee_3682,53.0,Sales,Male,103836.0,2019,5.1,Mumbai
10474,Employee_9473,29.0,Marketing,FEMALE,41769.0,2015,5.3,Pune
9804,Employee_8803,51.0,HR,M,135287.0,2015,9.4,Pune
3054,Employee_2053,500.0,Finance,female,74221.0,2005,6.1,Mumbai
1072,Employee_71,28.0,Operations,M,77679.0,2018,9.2,Hyderabad
7111,Employee_6110,45.0,HR,male,66123.0,2019,9.4,Delhi
8766,Employee_7765,42.0,Sales,Female,43489.0,2022,7.4,Kolkata
7963,Employee_6962,56.0,Sales,F,84840.0,2012,7.6,Bangalore
9582,Employee_8581,33.0,IT,male,144587.0,2022,6.1,Chennai
6357,Employee_5356,22.0,HR,MALE,109914.0,2021,7.0,Chennai
2667,Employee_1666,56.0,Marketing,Female,,2022,7.1,Chennai
6571,Employee_5570,23.0,HR,Male,53184.0,2010,9.8,Kolkata
7856,Employee_6855,51.0,HR,F,77165.0,2021,8.9,Delhi
8179,Employee_7178,33.0,IT,F,146359.0,2007,6.7,Mumbai
10496,Employee_9495,49.0,HR,M,136071.0,2012,,Chennai
2446,Employee_1445,23.0,IT,male,118623.0,2016,8.6,Bangalore
6806,Employee_5805,28.0,Sales,female,144870.0,2011,8.7,Mumbai
8836,Employee_7835,32.0,Sales,male,131795.0,2007,6.1,Kolkata
2696,Employee_1695,57.0,Finance,MALE,60976.0,2021,7.0,Chennai
3893,Employee_2892,44.0,HR,F,136500.0,2023,6.3,Pune
9373,Employee_8372,44.0,IT,female,61356.0,2011,5.1,Bangalore
2575,Employee_1574,999.0,Operations,FEMALE,55568.0,2009,8.0,Hyderabad
4204,Employee_3203,38.0,Marketing,M,143728.0,2005,5.1,Chennai
5406,Employee_4405,33.0,Finance,female,89739.0,2010,5.1,Kolkata
2631,Employee_1630,46.0,Marketing,Female,113762.0,2006,8.6,Hyderabad
9837,Employee_8836,34.0,Marketing,male,37871.0,2005,7.0,Kolkata
2882,Employee_1881,51.0,Operations,M,58869.0,2005,10.0,Bangalore
6113,Employee_5112,41.0,Sales,FEMALE,32673.0,2005,8.8,Hyderabad
6075,Employee_5074,37.0,Sales,FEMALE,144576.0,2011,6.7,Hyderabad
8534,Employee_7533,37.0,Marketing,MALE,37207.0,2020,7.3,Pune
10270,Employee_9269,56.0,Marketing,Male,147295.0,2023,8.0,Delhi
7196,Employee_6195,23.0,HR,MALE,149694.0,2019,7.9,Pune
1849,Employee_848,31.0,Sales,Male,106593.0,2011,9.4,Mumbai
9301,Employee_8300,43.0,IT,Female,137055.0,2012,8.0,Delhi
7860,Employee_6859,52.0,Operations,FEMALE,58821.0,2013,6.3,Hyderabad
10073,Employee_9072,46.0,IT,Female,30835.0,2014,5.5,Pune
3878,Employee_2877,44.0,IT,Male,139334.0,2008,7.0,Chennai
1187,Employee_186,40.0,Marketing,MALE,96876.0,2008,8.4,Chennai
4780,Employee_3779,41.0,Operations,Male,53746.0,2006,5.6,Delhi
2831,Employee_1830,38.0,HR,male,130381.0,2019,7.7,Hyderabad
6642,Employee_5641,27.0,Operations,MALE,100459.0,2005,7.6,Chennai
3960,Employee_2959,34.0,Operations,FEMALE,91305.0,2021,9.2,Hyderabad
4275,Employee_3274,33.0,Sales,F,31872.0,2022,5.5,Bangalore
8075,Employee_7074,37.0,Operations,MALE,118421.0,2021,5.0,Pune
6447,Employee_5446,48.0,Sales,M,73375.0,2009,7.8,Bangalore
2235,Employee_1234,30.0,Marketing,male,74264.0,2010,7.9,Bangalore
7616,Employee_6615,56.0,Operations,Female,143430.0,2008,8.6,Chennai
4916,Employee_3915,48.0,Operations,M,62827.0,2018,8.6,Delhi
1447,Employee_446,33.0,HR,male,65065.0,2019,6.7,Hyderabad
1845,Employee_844,54.0,Marketing,M,77401.0,2019,5.8,Bangalore
6202,Employee_5201,56.0,HR,FEMALE,127764.0,2010,7.3,Pune
9269,Employee_8268,-1.0,Finance,Male,82016.0,2020,9.6,Bangalore
9350,Employee_8349,24.0,IT,FEMALE,58620.0,2021,5.6,Mumbai
3441,Employee_2440,38.0,Operations,F,31737.0,2020,6.9,Mumbai
4104,Employee_3103,47.0,Operations,M,84501.0,2005,5.5,Bangalore
10017,Employee_9016,50.0,Sales,FEMALE,109889.0,2005,5.0,Pune
8652,Employee_7651,24.0,Sales,FEMALE,124754.0,2021,7.5,Bangalore
7265,Employee_6264,26.0,Sales,FEMALE,141691.0,2022,6.1,Chennai
2295,Employee_1294,52.0,Finance,Female,44413.0,2014,5.6,Pune
6641,Employee_5640,55.0,Finance,male,140146.0,2019,8.0,Hyderabad
6519,Employee_5518,29.0,Marketing,male,93571.0,2010,6.3,Bangalore
10473,Employee_9472,-1.0,Operations,male,94810.0,2010,5.9,Chennai
6068,Employee_5067,36.0,Finance,F,51487.0,2016,8.8,Pune
4443,Employee_3442,41.0,Marketing,M,143520.0,2006,8.1,Chennai
6312,Employee_5311,22.0,Sales,F,106181.0,2012,6.9,Chennai
9055,Employee_8054,47.0,HR,male,71139.0,2018,8.1,Kolkata
9757,Employee_8756,43.0,Finance,Female,64604.0,2005,9.3,Bangalore
7763,Employee_6762,39.0,Marketing,Female,36531.0,2022,6.7,Mumbai
1777,Employee_776,26.0,Sales,M,133488.0,2006,6.6,Chennai
4690,Employee_3689,49.0,HR,male,136709.0,2011,7.5,Hyderabad
3154,Employee_2153,43.0,Finance,male,108588.0,2019,7.8,Delhi
6559,Employee_5558,55.0,HR,male,71004.0,2020,7.9,Kolkata
5921,Employee_4920,39.0,IT,Female,118484.0,2011,5.3,Bangalore
7562,Employee_6561,33.0,Finance,Female,69440.0,2016,,Chennai
10970,Employee_9969,34.0,Finance,MALE,91788.0,2010,5.6,Chennai
7135,Employee_6134,56.0,IT,male,,2015,9.0,Chennai
8783,Employee_7782,30.0,IT,FEMALE,36458.0,2023,,Hyderabad
9849,Employee_8848,23.0,HR,female,128569.0,2013,6.1,Kolkata
8643,Employee_7642,38.0,HR,M,121991.0,2013,7.9,Delhi
8190,Employee_7189,56.0,HR,FEMALE,149829.0,2017,5.5,Bangalore
4184,Employee_3183,34.0,Operations,male,117181.0,2011,6.6,Mumbai
9375,Employee_8374,44.0,Sales,Male,56366.0,2023,7.2,Hyderabad
4200,Employee_3199,56.0,HR,Male,143372.0,2009,9.0,Mumbai
5323,Employee_4322,52.0,Operations,MALE,60034.0,2019,6.9,Bangalore
2290,Employee_1289,23.0,Finance,female,43054.0,2018,7.7,Bangalore
5582,Employee_4581,50.0,IT,MALE,133111.0,2013,8.4,Kolkata
7865,Employee_6864,33.0,Operations,male,39644.0,2015,5.1,Mumbai
10389,Employee_9388,47.0,Marketing,MALE,97870.0,2010,7.5,Bangalore
8918,Employee_7917,35.0,Sales,F,97229.0,2010,9.0,Pune
10161,Employee_9160,25.0,Finance,F,,2011,7.0,Bangalore
5107,Employee_4106,29.0,Finance,FEMALE,75858.0,2006,6.7,Pune
5127,Employee_4126,23.0,Sales,Male,59665.0,2020,,Kolkata
9625,Employee_8624,45.0,Operations,Female,74522.0,2017,9.0,Mumbai
4967,Employee_3966,32.0,Marketing,Female,144737.0,2019,5.5,Kolkata
2880,Employee_1879,51.0,IT,FEMALE,95573.0,2010,7.2,Hyderabad
10622,Employee_9621,33.0,Finance,M,111711.0,2016,6.3,Mumbai
10768,Employee_9767,200.0,HR,FEMALE,92396.0,2013,8.4,Kolkata
6458,Employee_5457,47.0,HR,Male,108671.0,2008,5.9,Delhi
10713,Employee_9712,43.0,Marketing,male,91096.0,2022,7.7,Kolkata
4588,Employee_3587,30.0,HR,FEMALE,93654.0,2006,8.0,Mumbai
2259,Employee_1258,50.0,HR,MALE,60083.0,2013,7.1,Hyderabad
4866,Employee_3865,39.0,IT,female,85450.0,2011,8.6,Bangalore
3149,Employee_2148,48.0,Operations,female,58333.0,2015,8.4,
5132,Employee_4131,40.0,Finance,FEMALE,105653.0,2017,8.1,Delhi
2037,Employee_1036,25.0,Marketing,Female,140196.0,2019,5.8,Mumbai
1637,Employee_636,41.0,Sales,male,74588.0,2018,8.9,Bangalore
7113,Employee_6112,24.0,HR,Female,142357.0,2006,5.0,Kolkata
5135,Employee_4134,25.0,Marketing,female,99529.0,2007,7.9,Mumbai
8294,Employee_7293,25.0,Sales,Male,95152.0,2007,6.2,Hyderabad
2084,Employee_1083,56.0,IT,F,49513.0,2015,8.9,Hyderabad
1862,Employee_861,25.0,Marketing,MALE,79641.0,2012,8.3,Kolkata
6213,Employee_5212,27.0,Operations,FEMALE,44897.0,2016,5.9,Delhi
1904,Employee_903,36.0,HR,Male,110865.0,2021,6.3,Chennai
1192,Employee_191,39.0,Finance,male,,2005,7.4,Bangalore
1110,Employee_109,47.0,IT,male,,2015,9.4,Pune
5456,Employee_4455,27.0,Sales,FEMALE,,2009,8.6,Bangalore
2943,Employee_1942,55.0,HR,Male,111122.0,2010,6.8,Kolkata
7203,Employee_6202,45.0,IT,male,140159.0,2019,6.2,Hyderabad
5332,Employee_4331,39.0,Operations,MALE,54031.0,2012,5.1,Kolkata
10302,Employee_9301,47.0,Marketing,M,114536.0,2009,7.1,Chennai
8182,Employee_7181,30.0,Marketing,F,101445.0,2008,8.9,Chennai
3041,Employee_2040,57.0,Finance,female,57608.0,2012,6.5,Bangalore
9119,Employee_8118,48.0,IT,female,114693.0,2017,7.3,Mumbai
9790,Employee_8789,49.0,HR,Female,92394.0,2013,6.8,Mumbai
5879,Employee_4878,56.0,Marketing,Male,90503.0,2011,5.9,Chennai
5660,Employee_4659,41.0,Marketing,MALE,63622.0,2017,6.2,Bangalore
8109,Employee_7108,44.0,Finance,FEMALE,102571.0,2022,5.6,Hyderabad
3776,Employee_2775,38.0,Sales,F,95519.0,2015,7.6,Bangalore
5146,Employee_4145,22.0,Finance,male,146242.0,2005,9.3,Bangalore
3324,Employee_2323,0.0,HR,F,39895.0,2006,5.5,Delhi
1763,Employee_762,41.0,Operations,Male,70431.0,2012,8.3,Mumbai
3618,Employee_2617,48.0,Operations,Male,76809.0,2017,7.8,Mumbai
3412,Employee_2411,56.0,Marketing,female,136360.0,2006,8.4,Kolkata
2095,Employee_1094,46.0,Finance,MALE,48638.0,2011,7.4,Chennai
7841,Employee_6840,35.0,Marketing,male,45802.0,2019,6.9,Hyderabad
8804,Employee_7803,41.0,IT,male,95097.0,2021,9.4,Chennai
10204,Employee_9203,50.0,HR,MALE,136548.0,2013,5.0,Hyderabad
4136,Employee_3135,37.0,Operations,FEMALE,36066.0,2014,6.9,Mumbai
7303,Employee_6302,50.0,HR,FEMALE,148296.0,2007,8.2,Kolkata
6041,Employee_5040,55.0,IT,M,127685.0,2017,6.0,Bangalore
6429,Employee_5428,22.0,Finance,Female,49784.0,2016,9.7,Mumbai
4806,Employee_3805,33.0,Sales,MALE,96473.0,2022,8.2,Bangalore
1885,Employee_884,33.0,IT,Female,64024.0,2012,,Kolkata
3655,Employee_2654,37.0,Sales,female,87477.0,2018,8.4,Hyderabad
6899,Employee_5898,55.0,HR,M,56328.0,2009,5.8,Chennai
8600,Employee_7599,31.0,IT,Male,70727.0,2006,6.8,Hyderabad
1465,Employee_464,26.0,Sales,Female,49567.0,2009,5.2,Bangalore
8476,Employee_7475,39.0,Finance,F,107737.0,2022,7.1,Chennai
9314,Employee_8313,35.0,Sales,Male,111377.0,2021,5.2,Pune
7297,Employee_6296,37.0,Operations,female,142471.0,2018,8.6,Hyderabad
9481,Employee_8480,41.0,Sales,MALE,139894.0,2015,9.2,Bangalore
6193,Employee_5192,44.0,Operations,F,48186.0,2010,9.3,Mumbai
7614,Employee_6613,55.0,Finance,male,149688.0,2008,8.4,Hyderabad
2938,Employee_1937,44.0,Marketing,Female,39028.0,2014,,Kolkata
6301,Employee_5300,39.0,Finance,FEMALE,59572.0,2015,9.8,Chennai
3203,Employee_2202,57.0,Marketing,Male,82488.0,2005,8.1,Hyderabad
9635,Employee_8634,42.0,Operations,F,70090.0,2005,6.7,Kolkata
8204,Employee_7203,27.0,IT,male,53321.0,2012,7.4,Mumbai
2263,Employee_1262,34.0,HR,M,62162.0,2005,7.3,Pune
7171,Employee_6170,44.0,IT,male,131245.0,2023,9.8,Pune
1976,Employee_975,24.0,Marketing,F,,2017,9.4,Bangalore
7467,Employee_6466,37.0,Finance,Female,125488.0,2014,5.6,Chennai
5926,Employee_4925,49.0,Operations,male,70225.0,2014,,Delhi
1942,Employee_941,51.0,Marketing,Female,137107.0,2018,7.7,Kolkata
6264,Employee_5263,41.0,Finance,MALE,130631.0,2012,9.1,Delhi
5724,Employee_4723,28.0,Sales,MALE,,2019,9.0,Kolkata
3388,Employee_2387,53.0,IT,FEMALE,109833.0,2011,9.6,Pune
2225,Employee_1224,34.0,Operations,female,85211.0,2013,5.8,Kolkata
6022,Employee_5021,32.0,Sales,F,61712.0,2009,9.5,Bangalore
5392,Employee_4391,46.0,Sales,FEMALE,39542.0,2021,7.3,Pune
6149,Employee_5148,34.0,Operations,M,93853.0,2023,6.0,Bangalore
4222,Employee_3221,55.0,Finance,M,129772.0,2007,7.6,Mumbai
4883,Employee_3882,43.0,HR,female,138248.0,2007,7.5,Bangalore
10914,Employee_9913,50.0,IT,FEMALE,71596.0,2006,6.8,Hyderabad
8348,Employee_7347,23.0,Sales,M,121739.0,2018,5.3,Pune
7558,Employee_6557,44.0,Marketing,FEMALE,146376.0,2009,6.5,Bangalore
3790,Employee_2789,36.0,HR,Male,121908.0,2018,9.2,Chennai
1945,Employee_944,53.0,Finance,Male,31943.0,2018,5.3,Chennai
10360,Employee_9359,39.0,IT,F,56844.0,2021,6.2,
2858,Employee_1857,54.0,Operations,female,102031.0,2007,6.0,Hyderabad
10108,Employee_9107,50.0,Sales,Female,108924.0,2019,7.2,Bangalore
5109,Employee_4108,33.0,Sales,FEMALE,51971.0,2005,,
6214,Employee_5213,48.0,Marketing,Male,147328.0,2006,8.9,Hyderabad
9936,Employee_8935,54.0,Sales,MALE,96637.0,2014,9.4,Pune
4256,Employee_3255,50.0,Sales,M,43795.0,2018,6.9,Kolkata
3691,Employee_2690,25.0,HR,male,106730.0,2012,9.1,Pune
9148,Employee_8147,48.0,HR,Female,78215.0,2011,7.7,Pune
9249,Employee_8248,56.0,IT,Female,103699.0,2023,7.8,Hyderabad
2320,Employee_1319,38.0,Operations,F,115478.0,2012,5.0,Hyderabad
8732,Employee_7731,56.0,HR,female,65071.0,2019,8.4,Pune
9524,Employee_8523,40.0,IT,F,61528.0,2011,9.7,Bangalore
6163,Employee_5162,38.0,Marketing,Female,71074.0,2012,5.7,Mumbai
7465,Employee_6464,25.0,IT,female,91156.0,2016,6.7,Chennai
8529,Employee_7528,33.0,Sales,Male,96019.0,2006,9.4,Hyderabad
7602,Employee_6601,43.0,Finance,male,146107.0,2017,9.7,Mumbai
7952,Employee_6951,45.0,HR,F,65587.0,2009,9.5,Mumbai
4476,Employee_3475,46.0,Marketing,F,104651.0,2016,8.9,Hyderabad
4506,Employee_3505,38.0,HR,Female,82136.0,2013,7.0,Hyderabad
5750,Employee_4749,35.0,Sales,male,142661.0,2012,7.6,Hyderabad
3478,Employee_2477,48.0,Sales,Female,143662.0,2023,5.2,Kolkata
7086,Employee_6085,43.0,Marketing,MALE,70459.0,2012,6.5,Mumbai
8338,Employee_7337,35.0,IT,Male,68718.0,2010,7.8,Hyderabad
10545,Employee_9544,30.0,Operations,F,105287.0,2006,9.5,Kolkata
5502,Employee_4501,40.0,Operations,female,123870.0,2017,5.6,Hyderabad
6936,Employee_5935,49.0,Sales,Female,148911.0,2015,7.5,Kolkata
8793,Employee_7792,40.0,Sales,female,58433.0,2010,5.5,Mumbai
8493,Employee_7492,23.0,Finance,female,76861.0,2021,7.7,Kolkata
2875,Employee_1874,36.0,HR,male,144082.0,2011,,Chennai
9939,Employee_8938,50.0,Operations,MALE,95015.0,2005,6.2,Hyderabad
9026,Employee_8025,34.0,Marketing,F,139344.0,2011,7.3,Bangalore
10913,Employee_9912,50.0,HR,FEMALE,100847.0,2009,6.8,Bangalore
6097,Employee_5096,34.0,Sales,MALE,61696.0,2016,5.3,Mumbai
3905,Employee_2904,43.0,IT,FEMALE,101997.0,2020,8.7,Chennai
1571,Employee_570,43.0,IT,Male,52970.0,2019,8.2,Bangalore
2449,Employee_1448,55.0,IT,Female,63464.0,2006,5.3,Chennai
7608,Employee_6607,31.0,Finance,MALE,50386.0,2010,6.3,Delhi
7924,Employee_6923,33.0,IT,FEMALE,97542.0,2021,7.4,Delhi
8041,Employee_7040,54.0,Sales,Female,,2022,9.7,Delhi
10075,Employee_9074,33.0,Marketing,male,65747.0,2020,7.8,Chennai
10807,Employee_9806,43.0,IT,F,96404.0,2015,7.6,Mumbai
8211,Employee_7210,43.0,Marketing,M,51443.0,2007,8.9,Delhi
4227,Employee_3226,42.0,Marketing,FEMALE,141670.0,2015,7.0,Pune
3713,Employee_2712,45.0,Marketing,female,68280.0,2006,7.7,Mumbai
4979,Employee_3978,55.0,Sales,F,97194.0,2007,6.9,Kolkata
5384,Employee_4383,51.0,Marketing,Male,66479.0,2011,8.4,Bangalore
9333,Employee_8332,25.0,Operations,F,,2012,6.0,Delhi
4540,Employee_3539,57.0,Operations,Female,138052.0,2011,5.7,Delhi
7299,Employee_6298,41.0,HR,Female,94102.0,2014,5.2,Bangalore
8648,Employee_7647,22.0,IT,Female,141725.0,2017,6.7,Kolkata
