transaction_id,product,region,amount,quantity,discount,year,month
7703,laptop,Central,33332.0,11.0,0.14,2018,6
14294,PHONE,North,8000.0,10.0,0.3,2020,7
14935,Phone,West,24805.0,1.0,0.45,2019,6
6696,tablet,North,44891.0,11.0,0.45,2020,7
11735,LAPTOP,East,1246.0,4.0,0.13,2023,8
16106,PHONE,West,5532.0,11.0,0.46,2020,10
8052,laptop,East,34075.0,14.0,0.24,2023,5
16763,Phone,North,49895.0,2.0,0.01,2021,5
12617,tablet,North,15199.0,12.0,0.47,2018,2
7269,Tablet,North,43811.0,6.0,0.21,2022,7
5419,Tablet,North,2527.0,7.0,0.35,2021,7
7077,LAPTOP,West,,4.0,0.26,2020,3
9291,Tablet,West,47718.0,10.0,0.4,2020,6
7173,Laptop,West,26102.0,13.0,0.19,2022,12
7636,Tablet,West,34494.0,5.0,0.45,2020,4
12469,phone,South,8319.0,14.0,0.13,2020,2
15174,Phone,South,20399.0,19.0,0.26,2018,3
15265,laptop,North,42167.0,5.0,0.11,2020,5
9092,PHONE,West,35936.0,6.0,0.21,2019,8
10327,LAPTOP,West,23785.0,9.0,0.36,2019,11
6533,Phone,North,2057.0,11.0,0.37,2019,12
6298,Laptop,East,6608.0,3.0,0.02,2020,5
13885,laptop,Central,38747.0,10.0,0.46,2019,5
6051,PHONE,East,33164.0,12.0,0.23,2021,7
14606,laptop,West,5591.0,11.0,0.12,2020,11
16744,tablet,South,42185.0,2.0,0.02,2018,9
10553,LAPTOP,North,16592.0,15.0,0.04,2018,12
7295,Tablet,Central,12834.0,8.0,0.47,2019,11
13997,PHONE,North,33667.0,8.0,0.15,2020,8
16913,Tablet,North,6706.0,11.0,0.49,2018,11
9513,LAPTOP,South,21576.0,13.0,0.19,2020,5
7243,Phone,West,18884.0,6.0,0.3,2023,8
14607,phone,Central,48662.0,6.0,0.0,2022,5
9712,Laptop,South,8370.0,7.0,0.19,2022,3
16444,phone,West,33665.0,16.0,0.19,2018,5
15675,Tablet,South,5794.0,4.0,0.09,2021,12
6252,laptop,North,3595.0,9.0,0.37,2022,12
9120,laptop,West,34958.0,18.0,0.03,2023,12
14309,Phone,East,6122.0,10.0,0.47,2020,7
5517,Tablet,Central,26445.0,8.0,0.21,2021,11
11513,tablet,West,17939.0,16.0,0.47,2018,10
8063,laptop,Central,1453.0,2.0,0.21,2021,2
16313,phone,South,14064.0,12.0,0.15,2018,6
7769,Phone,Central,8765.0,17.0,0.47,2023,8
9475,Laptop,,27598.0,6.0,0.24,2021,5
16337,Laptop,East,49588.0,5.0,0.03,2018,3
7444,tablet,,43874.0,3.0,0.34,2021,7
7201,LAPTOP,Central,19518.0,3.0,0.14,2023,9
13240,Tablet,South,29840.0,10.0,0.12,2019,6
10831,PHONE,West,15409.0,13.0,0.34,2022,2
11517,LAPTOP,South,11802.0,7.0,0.37,2018,5
11117,phone,East,22256.0,17.0,0.4,2022,8
6040,PHONE,North,47308.0,9.0,0.06,2020,2
14439,laptop,North,3883.0,18.0,0.15,2019,9
13239,Tablet,West,24590.0,9.0,0.39,2021,10
5146,LAPTOP,East,13942.0,6.0,0.03,2019,10
9347,phone,West,28907.0,9.0,0.09,2019,4
8820,Tablet,Central,1842.0,13.0,0.2,2018,6
13905,laptop,Central,38977.0,19.0,0.04,2018,9
12193,Tablet,North,38307.0,1.0,0.11,2021,12
5584,Tablet,East,38724.0,18.0,0.35,2021,8
7553,PHONE,Central,44097.0,12.0,0.35,2019,4
16993,Tablet,North,13889.0,2.0,0.02,2022,3
15979,laptop,Central,41866.0,5.0,0.18,2019,1
14691,Tablet,South,27165.0,18.0,0.43,2018,2
6851,Tablet,West,15791.0,1.0,0.39,2023,3
13185,phone,East,21266.0,3.0,0.09,2021,6
9412,phone,East,17899.0,10.0,0.11,2018,8
9965,phone,Central,6552.0,18.0,0.02,2022,2
5507,laptop,East,27664.0,14.0,0.11,2022,1
11168,phone,East,24882.0,1.0,0.45,2018,5
14922,Phone,North,17937.0,2.0,0.31,2023,3
15214,laptop,Central,21302.0,3.0,0.12,2021,10
7250,laptop,North,24124.0,15.0,,2019,11
5525,PHONE,West,43098.0,1.0,0.28,2019,5
9251,LAPTOP,North,32535.0,9.0,0.01,2022,9
13224,PHONE,West,32891.0,8.0,0.23,2019,4
7494,Phone,East,32253.0,6.0,0.09,2018,2
11587,laptop,West,,16.0,0.03,2019,2
6694,LAPTOP,North,36350.0,14.0,0.26,2021,4
15576,Tablet,North,6705.0,4.0,0.2,2019,5
16052,LAPTOP,East,9922.0,15.0,0.29,2021,8
5669,LAPTOP,North,,17.0,0.45,2023,8
15788,Phone,Central,47505.0,13.0,0.0,2022,2
15913,LAPTOP,Central,2050.0,19.0,0.39,2021,8
16290,LAPTOP,East,38295.0,16.0,0.5,2018,3
8308,laptop,South,40303.0,8.0,0.49,2020,1
15318,tablet,South,37887.0,13.0,0.03,2023,11
8627,laptop,East,33097.0,15.0,0.11,2020,1
16042,Laptop,Central,46815.0,16.0,,2023,4
9730,tablet,Central,41046.0,14.0,0.24,2022,10
13306,laptop,North,10144.0,12.0,0.27,2021,2
10072,PHONE,South,14818.0,14.0,0.41,2023,2
11957,LAPTOP,West,15206.0,15.0,0.44,2019,3
8390,Phone,North,22101.0,11.0,0.44,2020,9
11905,tablet,South,28741.0,8.0,0.43,2019,5
7195,Phone,West,46771.0,11.0,0.05,2021,2
11954,laptop,West,24915.0,18.0,0.46,2023,12
14475,Laptop,East,49014.0,19.0,0.14,2020,9
5099,phone,North,15134.0,18.0,0.28,2023,8
15413,laptop,East,13058.0,14.0,0.02,2020,7
11539,phone,Central,21569.0,10.0,0.39,2018,11
8707,Tablet,East,9810.0,1.0,0.4,2020,8
16397,tablet,East,12137.0,18.0,0.1,2022,12
15947,phone,West,27124.0,16.0,0.33,2019,5
9223,Laptop,North,34685.0,11.0,0.2,2021,1
11131,LAPTOP,South,22767.0,6.0,0.04,2022,8
10107,Tablet,East,15906.0,14.0,0.39,2022,7
8577,tablet,Central,24790.0,1.0,0.1,2021,1
8859,Laptop,North,36811.0,14.0,0.42,2020,9
7862,Phone,North,43082.0,10.0,0.5,2022,10
8462,tablet,North,49268.0,15.0,0.32,2021,8
14719,phone,North,12713.0,14.0,0.48,2018,12
12030,tablet,South,4832.0,15.0,0.2,2020,9
10833,Phone,North,28313.0,15.0,0.37,2021,9
15837,Laptop,West,29156.0,18.0,0.38,2021,4
14222,tablet,Central,3999.0,17.0,0.34,2023,3
7283,Tablet,Central,37442.0,8.0,0.15,2020,10
13216,phone,Central,,9.0,0.32,2023,1
5765,laptop,South,11422.0,8.0,0.11,2018,9
15070,Tablet,South,20647.0,12.0,0.48,2019,10
7277,PHONE,North,2234.0,9.0,0.23,2019,3
10766,PHONE,West,10967.0,19.0,0.23,2018,7
9662,laptop,North,49481.0,4.0,0.13,2021,12
9003,PHONE,East,48582.0,8.0,0.35,2020,8
16536,Tablet,West,37975.0,1.0,0.42,2020,11
13672,Laptop,South,19573.0,10.0,0.49,2019,9
12670,Tablet,North,41187.0,15.0,0.44,2019,6
5123,tablet,Central,14188.0,4.0,0.12,2019,3
14467,laptop,South,11540.0,2.0,0.01,2023,4
10336,LAPTOP,West,847.0,8.0,0.31,2020,11
8172,PHONE,East,29100.0,17.0,0.02,2019,2
8450,Tablet,West,2011.0,11.0,0.27,2019,4
13445,Phone,Central,4633.0,16.0,0.09,2023,12
8341,tablet,North,22860.0,8.0,0.09,2023,10
14203,tablet,East,15488.0,5.0,0.25,2020,8
8219,Phone,South,14870.0,12.0,0.37,2019,10
6249,laptop,East,38693.0,4.0,0.11,2018,3
9248,laptop,,,17.0,0.31,2022,11
16223,Tablet,East,,11.0,0.09,2022,1
5930,phone,East,15463.0,3.0,0.02,2018,6
9138,phone,North,13091.0,13.0,0.28,2023,5
12164,Phone,South,8444.0,4.0,0.02,2018,12
10753,Phone,North,16973.0,14.0,0.25,2022,6
14474,tablet,Central,13146.0,999.0,0.38,2019,5
12027,laptop,West,5250.0,7.0,0.36,2021,8
13497,tablet,West,40709.0,9.0,0.46,2018,5
10296,tablet,North,39826.0,13.0,0.19,2023,9
8948,Laptop,North,39247.0,3.0,0.23,2020,3
7779,Laptop,East,46225.0,3.0,0.32,2022,5
6543,PHONE,,22822.0,14.0,0.29,2022,9
6480,Phone,East,800.0,4.0,0.2,2019,12
7650,tablet,North,13617.0,19.0,0.03,2021,3
10835,laptop,South,49504.0,7.0,0.27,2019,5
13483,phone,East,1689.0,9.0,,2020,8
11786,Laptop,West,22286.0,1.0,0.1,2020,8
8525,PHONE,North,40220.0,3.0,0.47,2020,4
7714,Tablet,East,,1.0,0.13,2021,3
7666,phone,North,47185.0,3.0,0.01,2023,12
8488,laptop,Central,36682.0,12.0,0.44,2023,1
10940,phone,North,46579.0,11.0,0.28,2021,11
12797,Tablet,West,12140.0,18.0,0.17,2018,8
8230,phone,West,10310.0,17.0,0.22,2023,12
16510,Phone,East,21982.0,10.0,0.41,2021,3
6388,Tablet,North,20556.0,3.0,0.31,2021,9
8386,LAPTOP,Central,47494.0,16.0,0.02,2021,6
7204,tablet,North,45551.0,17.0,,2018,6
5089,tablet,Central,45075.0,12.0,0.08,2020,8
16252,phone,West,19190.0,12.0,0.03,2018,8
15226,Laptop,South,33301.0,5.0,,2023,6
15835,phone,Central,48543.0,10.0,0.33,2019,6
6964,laptop,Central,39103.0,8.0,0.47,2018,10
7436,tablet,East,20996.0,6.0,0.01,2018,7
9304,Tablet,West,,6.0,0.15,2022,8
10918,tablet,North,5477.0,18.0,0.33,2021,3
14520,phone,South,13006.0,13.0,0.31,2022,10
7272,laptop,North,29216.0,6.0,0.33,2022,12
13906,laptop,South,44396.0,11.0,0.41,2019,8
9269,Tablet,North,43601.0,17.0,0.28,2018,1
13155,PHONE,Central,5202.0,2.0,0.36,2019,11
9864,Laptop,East,27299.0,5.0,0.37,2020,7
11653,laptop,West,40355.0,9.0,0.36,2023,9
10225,Tablet,North,48182.0,19.0,0.46,2019,1
10839,Laptop,South,,1.0,0.34,2021,4
6621,Phone,North,,3.0,0.04,2022,8
5406,Laptop,South,38209.0,17.0,0.2,2021,1
9025,phone,East,5526.0,17.0,0.12,2019,12
16165,laptop,East,2465.0,17.0,0.39,2018,12
14970,LAPTOP,North,42476.0,15.0,0.48,2019,12
8229,PHONE,East,30721.0,3.0,0.38,2018,2
6135,LAPTOP,North,28602.0,13.0,0.5,2023,8
15561,Tablet,South,19526.0,6.0,0.2,2018,6
13754,Phone,Central,13674.0,11.0,0.18,2023,9
8489,laptop,East,32901.0,5.0,0.32,2021,11
14616,Phone,East,44741.0,11.0,0.42,2020,5
5321,tablet,South,44471.0,7.0,0.06,2022,7
9679,LAPTOP,North,31308.0,6.0,0.4,2018,3
6574,PHONE,East,28395.0,4.0,0.35,2022,7
8104,Phone,Central,18270.0,11.0,0.32,2019,10
14939,laptop,South,30518.0,11.0,0.43,2023,6
7777,LAPTOP,North,40575.0,18.0,0.05,2021,10
13745,tablet,South,44564.0,14.0,0.33,2020,12
11633,PHONE,South,35048.0,9.0,0.48,2023,11
8123,laptop,South,23468.0,12.0,0.1,2021,8
10416,phone,West,42113.0,17.0,0.44,2019,6
9013,tablet,West,28373.0,6.0,0.16,2021,9
12283,tablet,Central,23329.0,5.0,0.31,2020,3
16580,PHONE,North,26899.0,12.0,0.18,2020,12
9502,PHONE,North,25795.0,6.0,0.46,2023,2
7332,laptop,East,2388.0,6.0,0.39,2018,1
13979,phone,South,32898.0,13.0,0.18,2020,9
12711,tablet,Central,10507.0,16.0,0.44,2022,9
8301,PHONE,South,31237.0,7.0,0.31,2023,7
10274,tablet,Central,45095.0,-5.0,0.28,2021,2
12433,Phone,North,30378.0,13.0,0.35,2019,6
14824,Tablet,West,,17.0,0.48,2018,4
15474,laptop,South,22330.0,5.0,0.04,2020,9
10732,Tablet,East,5362.0,6.0,0.09,2021,9
7472,LAPTOP,North,13765.0,500.0,0.24,2023,5
5667,LAPTOP,East,12250.0,2.0,0.34,2022,4
16591,tablet,North,37505.0,11.0,0.27,2022,2
6488,Tablet,South,39228.0,9.0,0.11,2019,9
16936,phone,West,31825.0,3.0,0.26,2020,11
13576,Tablet,South,48685.0,17.0,0.41,2021,3
11937,laptop,East,39655.0,16.0,0.49,2019,1
12715,tablet,East,30615.0,2.0,0.07,2022,6
8561,Tablet,East,31398.0,15.0,0.18,2019,1
5125,Tablet,Central,48079.0,7.0,0.02,2019,6
6187,phone,West,32049.0,8.0,0.08,2019,4
13523,LAPTOP,North,25819.0,9.0,0.4,2018,1
11082,Phone,East,38403.0,1.0,0.1,2021,12
5437,Tablet,West,42575.0,7.0,0.38,2023,10
9356,PHONE,South,17227.0,13.0,0.08,2020,2
8776,phone,East,3954.0,19.0,0.28,2021,2
10165,Phone,North,40813.0,15.0,0.45,2019,4
16216,Laptop,North,,1.0,0.04,2020,11
6526,tablet,East,32237.0,3.0,0.47,2019,12
5850,PHONE,East,17859.0,6.0,0.3,2021,3
14476,laptop,East,44539.0,8.0,0.1,2022,4
12321,LAPTOP,West,9373.0,18.0,0.1,2019,10
5110,phone,East,20379.0,19.0,0.3,2018,2
12407,Phone,North,48976.0,2.0,0.26,2022,3
14839,laptop,South,5616.0,16.0,0.03,2020,5
9915,Phone,West,48321.0,8.0,0.26,2021,11
9161,laptop,West,,12.0,0.05,2019,8
10302,tablet,West,13306.0,11.0,0.14,2023,9
5364,PHONE,East,28968.0,11.0,0.24,2018,8
8293,laptop,South,32326.0,8.0,0.14,2023,4
9709,LAPTOP,East,17710.0,5.0,0.07,2023,11
13625,Tablet,South,3320.0,15.0,0.19,2019,7
7692,Phone,Central,795.0,4.0,,2022,8
10271,Tablet,East,32683.0,11.0,0.36,2022,2
12020,Laptop,East,30029.0,7.0,0.23,2020,2
14300,phone,South,31372.0,19.0,0.19,2022,2
16076,laptop,,35667.0,14.0,0.06,2022,10
9341,phone,East,2990.0,15.0,0.38,2020,11
11687,LAPTOP,South,1889.0,7.0,,2022,6
14409,PHONE,Central,7140.0,14.0,0.28,2022,7
11641,tablet,Central,34743.0,9.0,0.33,2018,9
16597,PHONE,West,23495.0,17.0,0.02,2020,4
16102,Phone,Central,7493.0,5.0,0.05,2020,12
14418,Tablet,North,37151.0,16.0,0.35,2022,8
13041,LAPTOP,South,7314.0,10.0,0.43,2023,3
7919,Tablet,South,14155.0,7.0,0.13,2019,6
15218,PHONE,Central,42247.0,11.0,0.5,2020,2
11015,LAPTOP,Central,10634.0,1.0,0.38,2022,4
16501,Laptop,South,,18.0,0.25,2018,1
16338,LAPTOP,Central,10039.0,2.0,,2018,10
9636,phone,East,44783.0,9.0,0.15,2022,9
11784,PHONE,Central,47138.0,10.0,0.43,2019,10
5723,Tablet,East,35288.0,3.0,0.45,2018,9
6909,laptop,East,48994.0,11.0,0.41,2019,11
16010,Tablet,Central,3159.0,17.0,0.34,2021,6
16817,phone,South,48692.0,2.0,0.24,2019,11
13133,Phone,Central,25052.0,4.0,0.09,2018,9
8389,Tablet,South,18627.0,18.0,0.36,2019,9
9039,PHONE,South,44145.0,1.0,0.41,2023,6
11865,tablet,South,21904.0,5.0,0.25,2018,10
7075,phone,Central,29410.0,13.0,0.32,2020,5
10304,phone,North,40857.0,12.0,0.26,2020,10
7985,LAPTOP,Central,27690.0,11.0,0.17,2019,11
8030,Tablet,North,16973.0,15.0,0.34,2020,7
14976,phone,Central,40695.0,12.0,0.22,2021,10
15323,phone,South,47953.0,13.0,0.0,2023,5
10063,phone,Central,43140.0,7.0,0.46,2022,4
8287,laptop,East,40147.0,14.0,0.49,2023,7
11584,PHONE,North,10920.0,12.0,0.24,2019,6
8365,tablet,,11818.0,19.0,0.14,2021,6
16471,Laptop,,17762.0,7.0,0.48,2022,4
11678,PHONE,East,43362.0,4.0,0.5,2022,12
14289,tablet,West,28761.0,11.0,0.29,2022,9
15273,LAPTOP,South,3824.0,14.0,0.36,2020,11
15398,Phone,West,6647.0,12.0,0.14,2021,6
6035,laptop,South,15251.0,6.0,0.14,2021,9
11231,Laptop,East,48102.0,12.0,0.13,2019,9
12879,Phone,South,22048.0,5.0,0.08,2022,1
7228,PHONE,East,7907.0,16.0,0.37,2022,3
6511,Phone,Central,19478.0,18.0,0.05,2020,2
12735,LAPTOP,North,36062.0,16.0,0.32,2023,4
7641,Laptop,North,32672.0,3.0,0.24,2022,10
13897,laptop,Central,27492.0,13.0,0.31,2023,3
12736,laptop,East,13452.0,13.0,0.28,2021,7
8931,Laptop,West,2036.0,13.0,0.07,2019,2
12243,LAPTOP,West,756.0,6.0,0.23,2019,8
8562,laptop,West,,9.0,0.11,2020,4
8449,tablet,West,40573.0,7.0,0.24,2021,4
13690,Tablet,North,6808.0,500.0,0.39,2019,8
10475,LAPTOP,North,36579.0,999.0,0.45,2023,6
7058,Tablet,South,25736.0,6.0,0.1,2022,5
5441,Laptop,East,29512.0,6.0,0.39,2018,8
12398,Laptop,West,39255.0,19.0,,2023,1
13617,Tablet,Central,3709.0,1.0,0.16,2022,4
16062,laptop,East,46344.0,5.0,0.0,2020,12
11052,LAPTOP,East,14117.0,7.0,,2020,4
5093,PHONE,Central,48472.0,3.0,0.04,2020,7
6975,phone,East,5297.0,18.0,0.05,2021,5
9731,Tablet,West,13206.0,11.0,0.21,2020,9
15374,Laptop,East,17425.0,16.0,0.09,2020,7
14408,tablet,East,33986.0,17.0,0.39,2020,10
7767,Tablet,South,46012.0,12.0,0.15,2023,2
10629,Laptop,North,28831.0,2.0,0.13,2019,7
6656,LAPTOP,North,3872.0,9.0,0.07,2023,1
10399,Phone,East,7337.0,18.0,0.47,2021,7
13360,Tablet,West,37927.0,10.0,0.39,2022,6
16562,PHONE,West,14220.0,2.0,0.21,2022,12
15759,PHONE,West,22994.0,19.0,0.32,2018,12
6000,laptop,South,15001.0,12.0,0.02,2022,7
15420,phone,West,23286.0,5.0,0.19,2018,10
16852,laptop,South,2805.0,17.0,0.36,2022,10
16449,phone,West,22454.0,10.0,0.07,2019,1
10711,phone,North,21318.0,8.0,0.45,2021,1
6258,Laptop,West,34804.0,13.0,0.11,2022,1
6118,phone,Central,39514.0,9.0,,2023,7
14741,Phone,South,33494.0,14.0,0.23,2022,12
10338,Laptop,Central,32881.0,17.0,0.23,2019,6
7727,PHONE,East,47066.0,13.0,0.16,2021,2
6630,phone,South,7069.0,3.0,0.48,2023,8
12559,LAPTOP,East,10958.0,15.0,0.06,2023,2
12188,LAPTOP,West,39098.0,5.0,0.06,2021,1
11644,Tablet,North,17167.0,17.0,0.02,2018,1
13999,LAPTOP,South,36399.0,-10.0,0.45,2020,10
13461,PHONE,West,18360.0,16.0,0.01,2021,2
7889,Phone,South,23338.0,4.0,0.21,2021,2
15303,Tablet,North,,14.0,0.02,2022,1
13433,PHONE,West,11726.0,3.0,0.44,2022,6
10603,tablet,East,22844.0,19.0,0.14,2019,2
11167,LAPTOP,South,42656.0,11.0,0.28,2018,11
12470,phone,North,21481.0,12.0,0.13,2021,9
16502,PHONE,Central,30697.0,4.0,0.39,2020,4
11036,laptop,West,,3.0,0.44,2022,7
7176,tablet,South,15602.0,14.0,0.04,2019,11
12792,phone,North,2557.0,11.0,0.01,2020,11
8104,Phone,Central,18270.0,11.0,0.32,2019,10
7466,laptop,North,39628.0,2.0,0.43,2022,4
7312,phone,South,8868.0,9.0,0.16,2018,3
9454,tablet,South,35746.0,6.0,0.22,2021,8
12984,tablet,South,29323.0,3.0,0.34,2019,12
7881,Phone,North,20944.0,4.0,0.18,2019,5
6509,tablet,Central,43804.0,11.0,0.43,2022,3
16199,LAPTOP,South,22758.0,10.0,0.25,2019,10
9063,tablet,East,33640.0,8.0,0.05,2018,7
12000,tablet,South,26781.0,14.0,0.37,2023,9
6251,Phone,West,47790.0,8.0,0.37,2020,12
16537,laptop,Central,22461.0,1.0,0.03,2018,5
11115,PHONE,South,47071.0,15.0,0.16,2022,3
12397,PHONE,East,34410.0,4.0,0.31,2018,11
5900,Tablet,North,43694.0,13.0,0.41,2021,6
15628,Laptop,West,37709.0,15.0,0.04,2023,12
8436,tablet,North,45284.0,13.0,0.22,2022,1
9414,Laptop,West,39257.0,16.0,0.09,2023,9
6668,tablet,East,26529.0,1.0,0.17,2020,2
12196,Laptop,Central,5982.0,16.0,0.23,2021,12
6507,PHONE,Central,3463.0,3.0,0.17,2019,9
5130,phone,West,1037.0,4.0,0.16,2019,10
5046,PHONE,East,26528.0,19.0,0.0,2023,12
12947,Phone,South,,14.0,0.3,2022,10
14081,phone,North,8901.0,11.0,0.48,2023,7
9066,tablet,South,41688.0,9.0,0.08,2018,9
10894,Laptop,South,25543.0,9.0,0.3,2019,5
14276,phone,,8061.0,6.0,0.17,2022,3
11057,laptop,Central,22137.0,1.0,0.47,2022,4
7258,PHONE,East,18533.0,16.0,0.33,2022,9
7884,Phone,Central,21251.0,6.0,0.42,2020,10
11129,Phone,Central,46451.0,-1.0,0.33,2020,2
8671,laptop,East,12418.0,15.0,0.45,2019,7
10825,tablet,North,30639.0,18.0,0.32,2021,1
13898,Tablet,South,42137.0,10.0,0.03,2021,2
10540,phone,East,45675.0,4.0,0.43,2022,7
15572,laptop,South,43040.0,19.0,0.42,2023,1
8798,PHONE,West,32786.0,17.0,0.38,2023,7
13016,laptop,Central,7073.0,16.0,0.25,2021,7
13870,tablet,Central,21679.0,19.0,0.22,2018,7
6816,phone,North,45834.0,5.0,0.24,2021,3
10504,Laptop,North,40420.0,11.0,0.22,2020,11
12310,tablet,East,21603.0,17.0,0.47,2019,12
15558,laptop,Central,14994.0,5.0,0.15,2018,2
7145,PHONE,West,22444.0,5.0,0.23,2020,2
8117,tablet,Central,23531.0,14.0,0.25,2021,3
8477,Tablet,Central,27649.0,11.0,0.48,2022,8
13412,Phone,Central,36247.0,7.0,0.05,2021,3
8242,phone,East,43084.0,16.0,0.32,2023,3
11640,Tablet,South,20469.0,11.0,0.37,2020,5
13838,Laptop,Central,3194.0,14.0,0.32,2020,3
9733,Phone,South,37612.0,1.0,0.46,2019,5
15295,LAPTOP,East,33016.0,16.0,0.23,2022,7
8252,phone,Central,13087.0,12.0,0.38,2019,1
6855,PHONE,West,15183.0,4.0,0.43,2021,5
16571,phone,South,34140.0,18.0,0.44,2020,12
6832,phone,South,33276.0,9.0,0.46,2020,2
16377,laptop,North,34295.0,5.0,0.23,2021,3
7353,Laptop,Central,42910.0,8.0,0.07,2018,11
14299,phone,North,27941.0,11.0,0.01,2021,5
8465,Tablet,North,14752.0,15.0,0.13,2018,8
6739,Tablet,West,3443.0,16.0,0.29,2020,6
10695,tablet,Central,18218.0,13.0,0.44,2022,2
10803,Laptop,Central,11704.0,13.0,0.1,2020,11
13933,PHONE,North,27058.0,13.0,0.25,2018,1
12561,Phone,North,12561.0,14.0,0.22,2021,9
13876,laptop,East,1159.0,3.0,0.21,2023,1
9692,LAPTOP,South,41411.0,16.0,0.3,2018,8
13188,Phone,West,15861.0,4.0,0.1,2019,11
6726,Phone,South,18989.0,11.0,0.3,2018,4
7915,Tablet,West,35040.0,7.0,0.43,2019,1
8509,Phone,,,1.0,0.39,2021,4
14756,Phone,East,19545.0,2.0,0.23,2021,11
16208,Laptop,North,9883.0,13.0,0.3,2021,12
11597,laptop,Central,26882.0,3.0,0.27,2020,11
9881,Phone,Central,28163.0,2.0,0.46,2023,1
9711,LAPTOP,North,18375.0,1.0,0.14,2018,12
8182,Laptop,East,2277.0,13.0,0.36,2018,5
5211,laptop,North,44788.0,17.0,0.2,2021,2
14662,tablet,South,17407.0,5.0,0.17,2021,7
14478,LAPTOP,,15086.0,14.0,0.19,2019,6
6145,tablet,West,44120.0,5.0,0.41,2020,8
7571,Phone,West,25070.0,12.0,0.46,2020,4
12035,laptop,East,,17.0,0.22,2019,8
16107,tablet,Central,41409.0,11.0,0.01,2021,2
11809,phone,East,26855.0,1.0,0.17,2023,1
12160,PHONE,,29512.0,7.0,0.3,2021,10
11255,phone,South,,16.0,0.28,2018,7
14291,tablet,West,43808.0,10.0,0.18,2019,8
9889,Laptop,Central,2552.0,1.0,0.29,2021,11
6272,Laptop,West,30694.0,8.0,0.46,2020,12
7500,laptop,Central,,14.0,0.08,2018,5
9065,Tablet,Central,44932.0,11.0,0.06,2019,3
7794,PHONE,West,22307.0,16.0,0.43,2020,8
10020,Tablet,North,17577.0,10.0,0.1,2021,7
14283,LAPTOP,East,24196.0,3.0,0.44,2023,6
16099,phone,Central,14228.0,15.0,0.15,2018,1
15548,laptop,North,8068.0,4.0,0.06,2020,9
6736,Laptop,West,39641.0,7.0,0.46,2023,4
7654,phone,South,31246.0,4.0,0.15,2021,11
6724,tablet,South,20816.0,13.0,0.06,2019,10
15643,PHONE,West,11004.0,17.0,0.3,2019,9
10758,Laptop,West,34805.0,19.0,0.13,2019,12
5015,tablet,West,49711.0,15.0,0.5,2019,3
13482,laptop,West,2587.0,5.0,0.16,2021,11
12284,Phone,North,13099.0,1.0,0.3,2018,11
8008,laptop,West,1622.0,18.0,0.49,2021,5
5446,laptop,East,46467.0,13.0,0.13,2023,5
10827,Phone,North,32590.0,14.0,0.46,2019,6
9719,tablet,South,32746.0,4.0,0.19,2023,3
10428,Tablet,,6469.0,5.0,0.05,2023,12
7524,laptop,North,33423.0,17.0,0.25,2021,11
7880,tablet,Central,23443.0,17.0,0.32,2020,3
9449,PHONE,East,24911.0,8.0,0.33,2023,10
8154,Laptop,South,1849.0,3.0,0.22,2018,1
8914,PHONE,East,4301.0,2.0,0.47,2021,11
10072,PHONE,South,14818.0,14.0,0.41,2023,2
15717,LAPTOP,Central,32682.0,6.0,0.38,2020,7
13667,phone,Central,25116.0,6.0,0.1,2021,6
7432,phone,East,31314.0,1.0,0.35,2018,11
5318,Phone,,650.0,6.0,0.08,2023,8
7942,Phone,North,32135.0,15.0,0.31,2018,8
11136,phone,East,25271.0,6.0,0.15,2018,9
16501,Laptop,South,,18.0,0.25,2018,1
16394,Phone,North,17373.0,13.0,0.22,2019,10
8634,Laptop,South,48085.0,10.0,0.19,2021,10
13642,phone,South,4949.0,3.0,0.2,2019,1
6278,PHONE,North,46954.0,17.0,0.06,2019,4
8149,Phone,Central,6872.0,2.0,0.44,2019,5
10132,phone,East,6454.0,10.0,0.34,2023,5
11739,laptop,Central,18939.0,3.0,0.17,2019,9
13718,Tablet,South,23774.0,10.0,0.36,2022,7
13025,Phone,East,36974.0,19.0,0.15,2019,12
10150,PHONE,North,13415.0,17.0,0.24,2018,11
10602,PHONE,Central,13761.0,9.0,0.48,2019,2
9520,laptop,West,5025.0,10.0,0.31,2021,10
6907,tablet,Central,1833.0,19.0,0.11,2020,12
12558,Laptop,West,4109.0,13.0,0.12,2021,5
9562,Tablet,Central,47648.0,19.0,0.17,2019,10
14071,phone,North,,8.0,0.01,2022,6
13251,Phone,North,28654.0,10.0,0.06,2020,12
13920,LAPTOP,West,48448.0,13.0,0.33,2019,4
9614,Tablet,East,35160.0,17.0,0.44,2018,11
5040,LAPTOP,South,19799.0,14.0,0.25,2022,5
15664,LAPTOP,West,12626.0,7.0,0.17,2020,10
13987,tablet,West,39345.0,13.0,0.26,2019,3
10513,laptop,East,8586.0,8.0,0.4,2021,8
16727,Laptop,South,38622.0,4.0,0.0,2023,4
12447,phone,North,8779.0,6.0,0.04,2020,2
10807,Tablet,West,30752.0,13.0,0.2,2021,1
14179,phone,West,5118.0,9.0,0.3,2021,10
14316,Tablet,West,26874.0,3.0,0.13,2018,1
11934,laptop,East,9567.0,18.0,0.08,2021,1
16439,Tablet,West,32816.0,8.0,0.35,2021,10
7384,Tablet,South,45794.0,14.0,0.06,2021,12
16366,Phone,East,31030.0,9.0,0.3,2022,12
6242,Laptop,East,11643.0,5.0,0.45,2019,8
